dteday,hr,mnth,cnt,temp,hum,windspeed,weathersit
2011-01-22,23,1,33,0.04,0.57,0.1045,1
2011-01-23,0,1,22,0.04,0.57,0.1045,1
2011-01-23,1,1,13,0.04,0.57,0.1045,1
2011-01-23,2,1,18,0.02,0.62,0.1343,1
2011-01-23,3,1,5,0.02,0.62,0.1343,1
2011-01-23,5,1,3,0.04,0.57,0.1045,2
2011-01-23,6,1,1,0.04,0.57,0.1045,2
2011-01-23,7,1,2,0.08,0.58,0.1642,1
2011-01-23,8,1,19,0.06,0.62,0.1642,1
2011-01-23,9,1,28,0.1,0.54,0.3582,1
2011-01-23,10,1,58,0.14,0.46,0.3881,1
2011-01-23,11,1,99,0.14,0.43,0.2239,1
2011-01-23,12,1,116,0.16,0.37,0.4627,1
2011-01-23,13,1,87,0.14,0.33,0.3881,1
2011-01-23,14,1,110,0.16,0.28,0.3582,1
2011-01-23,15,1,77,0.16,0.28,0.3582,1
2011-01-23,16,1,65,0.16,0.26,0.3284,1
2011-01-23,17,1,55,0.14,0.26,0.3881,1
2011-01-23,18,1,49,0.12,0.3,0.2537,1
2011-01-23,19,1,50,0.12,0.3,0.2836,1
2011-01-23,20,1,35,0.1,0.36,0.2537,1
2011-01-23,21,1,25,0.1,0.36,0.194,1
2011-01-23,22,1,28,0.08,0.38,0.194,1
2011-01-23,23,1,21,0.06,0.41,0.2239,1
2011-01-24,0,1,7,0.06,0.41,0.194,1
2011-01-24,1,1,1,0.04,0.45,0.194,1
2011-01-24,3,1,1,0.04,0.45,0.2537,1
2011-01-24,4,1,1,0.02,0.48,0.1343,1
2011-01-24,5,1,5,0.02,0.48,0.1343,1
2011-01-24,6,1,15,0.02,0.48,0.0896,1
2011-01-24,7,1,84,0.02,0.48,0.0,1
2011-01-24,8,1,177,0.04,0.49,0.0,1
2011-01-24,9,1,102,0.06,0.41,0.0,1
2011-01-24,10,1,40,0.1,0.42,0.0,1
2011-01-24,11,1,46,0.1,0.46,0.1343,1
2011-01-24,12,1,63,0.12,0.42,0.194,2
2011-01-24,13,1,60,0.14,0.43,0.2239,2
2011-01-24,14,1,45,0.14,0.46,0.2239,2
2011-01-24,15,1,57,0.16,0.4,0.1642,1
2011-01-24,16,1,70,0.16,0.47,0.2537,1
2011-01-24,17,1,184,0.14,0.5,0.2537,1
2011-01-24,18,1,153,0.14,0.59,0.194,1
2011-01-24,19,1,106,0.14,0.54,0.1642,1
2011-01-24,20,1,81,0.14,0.59,0.194,1
2011-01-24,21,1,59,0.14,0.63,0.1642,1
2011-01-24,22,1,35,0.14,0.63,0.2239,2
2011-01-24,23,1,24,0.16,0.64,0.2537,2
2011-01-25,0,1,9,0.16,0.69,0.2836,2
2011-01-25,1,1,5,0.16,0.69,0.1642,2
2011-01-25,2,1,2,0.16,0.69,0.2239,1
2011-01-25,4,1,1,0.14,0.74,0.1045,1
2011-01-25,5,1,9,0.14,0.74,0.2239,1
2011-01-25,6,1,36,0.16,0.74,0.1045,1
2011-01-25,7,1,108,0.16,0.74,0.2239,1
2011-01-25,8,1,238,0.16,0.74,0.1343,2
2011-01-25,9,1,144,0.2,0.64,0.0896,2
2011-01-25,10,1,55,0.22,0.6,0.1045,2
2011-01-25,11,1,61,0.24,0.6,0.1343,2
2011-01-25,12,1,106,0.26,0.56,0.0896,2
2011-01-25,13,1,93,0.26,0.56,0.1343,2
2011-01-25,14,1,68,0.3,0.45,0.0,2
2011-01-25,15,1,84,0.32,0.42,0.0,2
2011-01-25,16,1,116,0.32,0.42,0.0,2
2011-01-25,17,1,222,0.3,0.45,0.0,1
2011-01-25,18,1,225,0.3,0.49,0.0896,2
2011-01-25,19,1,146,0.26,0.65,0.1642,2
2011-01-25,20,1,119,0.24,0.65,0.194,1
2011-01-25,21,1,45,0.24,0.65,0.194,1
2011-01-25,22,1,53,0.22,0.64,0.1642,1
2011-01-25,23,1,40,0.22,0.64,0.1642,2
2011-01-26,0,1,17,0.22,0.69,0.1343,2
2011-01-26,1,1,5,0.24,0.65,0.1343,2
2011-01-26,2,1,10,0.22,0.69,0.194,3
2011-01-26,5,1,1,0.2,0.86,0.2836,3
2011-01-26,6,1,8,0.2,0.86,0.2836,3
2011-01-26,7,1,30,0.22,0.87,0.2985,3
2011-01-26,8,1,72,0.22,0.87,0.2985,3
2011-01-26,9,1,58,0.22,0.87,0.2985,3
2011-01-26,10,1,28,0.22,0.93,0.2836,3
2011-01-26,11,1,41,0.22,0.93,0.3284,3
2011-01-26,12,1,48,0.22,0.93,0.3284,3
2011-01-26,13,1,47,0.22,0.93,0.3284,3
2011-01-26,14,1,36,0.22,0.93,0.3582,3
2011-01-26,15,1,43,0.22,0.93,0.4627,3
2011-01-26,16,1,36,0.22,0.93,0.3284,4
2011-01-26,17,1,26,0.2,0.93,0.3582,3
2011-01-27,16,1,24,0.22,0.55,0.194,1
2011-01-27,17,1,84,0.22,0.55,0.1045,1
2011-01-27,18,1,104,0.2,0.69,0.0896,1
2011-01-27,19,1,79,0.2,0.69,0.0896,1
2011-01-27,20,1,59,0.18,0.74,0.0896,1
2011-01-27,21,1,38,0.18,0.74,0.0896,1
2011-01-27,22,1,27,0.18,0.74,0.0896,1
2011-01-27,23,1,16,0.18,0.8,0.1642,1
2011-01-28,0,1,9,0.2,0.75,0.1343,2
2011-01-28,1,1,3,0.2,0.75,0.1343,2
2011-01-28,2,1,2,0.2,0.75,0.1642,2
2011-01-28,3,1,1,0.2,0.75,0.1045,2
2011-01-28,5,1,4,0.18,0.8,0.1045,2
2011-01-28,6,1,16,0.18,0.8,0.1343,2
2011-01-28,7,1,60,0.16,0.86,0.0896,2
2011-01-28,8,1,157,0.16,0.86,0.0896,2
2011-01-28,9,1,101,0.18,0.86,0.0896,3
2011-01-28,10,1,49,0.18,0.86,0.1045,3
2011-01-28,11,1,30,0.18,0.93,0.1045,3
2011-01-28,12,1,29,0.18,0.93,0.1045,3
2011-01-28,13,1,31,0.18,0.93,0.1045,3
2011-01-28,14,1,38,0.22,0.8,0.0,3
2011-01-28,15,1,41,0.2,0.86,0.0,2
2011-01-28,16,1,80,0.22,0.8,0.0,1
2011-01-28,17,1,149,0.24,0.75,0.1343,1
2011-01-28,18,1,109,0.24,0.75,0.194,1
2011-01-28,19,1,89,0.24,0.75,0.1343,2
2011-01-28,20,1,62,0.24,0.7,0.194,2
2011-01-28,21,1,58,0.22,0.75,0.1343,2
2011-01-28,22,1,26,0.24,0.65,0.3582,1
2011-01-28,23,1,23,0.24,0.6,0.2239,1
2011-01-29,0,1,28,0.22,0.64,0.3582,1
2011-01-29,1,1,20,0.22,0.64,0.194,1
2011-01-29,2,1,15,0.22,0.64,0.1642,1
2011-01-29,3,1,8,0.2,0.64,0.1343,1
2011-01-29,4,1,3,0.16,0.69,0.1045,1
2011-01-29,6,1,2,0.16,0.64,0.1343,1
2011-01-29,7,1,5,0.16,0.59,0.1045,1
2011-01-29,8,1,34,0.18,0.55,0.1642,1
2011-01-29,9,1,34,0.18,0.59,0.0896,1
2011-01-29,10,1,55,0.18,0.64,0.1045,2
2011-01-29,11,1,64,0.18,0.64,0.1343,2
2011-01-29,12,1,78,0.2,0.59,0.194,2
2011-01-29,13,1,65,0.22,0.55,0.1642,2
2011-01-29,14,1,99,0.22,0.6,0.1343,2
2011-01-29,15,1,120,0.22,0.69,0.2537,1
2011-01-29,16,1,107,0.24,0.6,0.1642,1
2011-01-29,17,1,91,0.24,0.6,0.0,1
2011-01-29,18,1,68,0.22,0.69,0.1343,1
2011-01-29,19,1,58,0.22,0.69,0.2537,2
2011-01-29,20,1,43,0.18,0.74,0.0896,1
2011-01-29,21,1,36,0.18,0.74,0.0896,1
2011-01-29,22,1,32,0.16,0.8,0.0896,1
2011-01-29,23,1,33,0.16,0.8,0.0896,1
2011-01-30,0,1,33,0.16,0.8,0.1045,1
2011-01-30,1,1,29,0.14,0.8,0.0,1
2011-01-30,2,1,11,0.16,0.8,0.0,1
2011-01-30,3,1,8,0.14,0.93,0.0,1
2011-01-30,4,1,1,0.14,0.93,0.0,1
2011-01-30,5,1,3,0.14,0.86,0.0,1
2011-01-30,7,1,3,0.14,0.86,0.0,1
2011-01-30,8,1,12,0.14,0.86,0.0,2
2011-01-30,9,1,38,0.16,0.8,0.0,2
2011-01-30,10,1,64,0.18,0.8,0.0,2
2011-01-30,11,1,59,0.22,0.75,0.0,1
2011-01-30,12,1,97,0.3,0.52,0.1045,1
2011-01-30,13,1,84,0.28,0.61,0.1045,1
2011-01-30,14,1,122,0.28,0.61,0.0896,1
2011-01-30,15,1,109,0.3,0.56,0.0,1
2011-01-30,16,1,123,0.3,0.56,0.0,1
2011-01-30,17,1,77,0.3,0.56,0.194,1
2011-01-30,18,1,65,0.26,0.65,0.1642,1
2011-01-30,19,1,55,0.26,0.65,0.194,1
2011-01-30,20,1,33,0.26,0.65,0.1045,2
2011-01-30,21,1,28,0.24,0.7,0.1642,2
2011-01-30,22,1,21,0.24,0.7,0.194,2
2011-01-30,23,1,21,0.24,0.65,0.2836,2
2011-01-31,0,1,7,0.24,0.65,0.2239,2
2011-01-31,1,1,7,0.22,0.64,0.2537,1
2011-01-31,2,1,1,0.22,0.64,0.194,1
2011-01-31,3,1,2,0.22,0.64,0.194,1
2011-01-31,4,1,2,0.2,0.59,0.2239,1
2011-01-31,5,1,8,0.18,0.64,0.2836,1
2011-01-31,6,1,37,0.16,0.69,0.3284,1
2011-01-31,7,1,72,0.16,0.64,0.2836,2
2011-01-31,8,1,185,0.16,0.59,0.2836,2
2011-01-31,9,1,112,0.16,0.59,0.2985,2
2011-01-31,10,1,69,0.16,0.59,0.194,2
2011-01-31,11,1,48,0.16,0.59,0.194,2
2011-01-31,12,1,68,0.18,0.55,0.1045,2
2011-01-31,13,1,54,0.16,0.59,0.0,2
2011-01-31,14,1,86,0.18,0.55,0.1343,2
2011-01-31,15,1,44,0.16,0.59,0.1343,2
2011-01-31,16,1,86,0.16,0.56,0.194,2
2011-01-31,17,1,161,0.16,0.59,0.194,2
2011-01-31,18,1,156,0.16,0.55,0.2239,2
2011-01-31,19,1,111,0.3,0.61,0.1045,1
2011-01-31,20,1,78,0.16,0.59,0.1642,3
2011-01-31,21,1,56,0.16,0.59,0.0896,3
2011-01-31,22,1,34,0.16,0.59,0.1045,2
2011-01-31,23,1,17,0.16,0.64,0.0896,2
2011-02-01,0,2,8,0.16,0.64,0.1045,2
2011-02-01,1,2,3,0.16,0.69,0.1045,2
2011-02-01,2,2,2,0.16,0.69,0.0,2
2011-02-01,3,2,2,0.16,0.69,0.0,2
2011-02-01,5,2,3,0.14,0.93,0.0,3
2011-02-01,6,2,22,0.14,0.93,0.0,3
2011-02-01,7,2,52,0.16,0.93,0.0,3
2011-02-01,8,2,135,0.16,0.93,0.0,3
2011-02-01,9,2,116,0.16,0.93,0.0,2
2011-02-01,10,2,47,0.16,0.93,0.0,2
2011-02-01,11,2,51,0.18,0.86,0.0,2
2011-02-01,12,2,55,0.2,0.86,0.0,2
2011-02-01,13,2,52,0.2,0.86,0.0,2
2011-02-01,14,2,54,0.22,0.8,0.0896,2
2011-02-01,15,2,52,0.24,0.75,0.0,2
2011-02-01,16,2,64,0.24,0.75,0.1343,2
2011-02-01,17,2,176,0.24,0.75,0.0,2
2011-02-01,18,2,168,0.24,0.81,0.1045,2
2011-02-01,19,2,108,0.24,0.81,0.1343,2
2011-02-01,20,2,74,0.22,0.87,0.1343,2
2011-02-01,21,2,64,0.22,0.87,0.1343,2
2011-02-01,22,2,36,0.22,0.87,0.0896,2
2011-02-01,23,2,16,0.2,0.93,0.194,3
2011-02-02,0,2,2,0.22,0.93,0.1045,3
2011-02-02,1,2,3,0.22,0.93,0.194,3
2011-02-02,2,2,4,0.22,0.93,0.1343,3
2011-02-02,3,2,1,0.22,0.93,0.1343,3
2011-02-02,4,2,1,0.22,0.93,0.2836,3
2011-02-02,5,2,3,0.22,0.93,0.1045,3
2011-02-02,6,2,18,0.22,0.93,0.1045,3
2011-02-02,7,2,49,0.22,0.93,0.2239,3
2011-02-02,8,2,155,0.22,0.93,0.2239,3
2011-02-02,9,2,123,0.24,0.93,0.0896,2
2011-02-02,10,2,61,0.22,1.0,0.0,2
2011-02-02,11,2,52,0.24,0.93,0.194,2
2011-02-02,12,2,64,0.24,0.93,0.2239,2
2011-02-02,13,2,75,0.34,0.93,0.1642,1
2011-02-02,14,2,63,0.38,0.82,0.3881,1
2011-02-02,15,2,76,0.38,0.76,0.3284,1
2011-02-02,16,2,103,0.36,0.71,0.2985,1
2011-02-02,17,2,190,0.36,0.53,0.5224,1
2011-02-02,18,2,182,0.34,0.42,0.5522,1
2011-02-02,19,2,91,0.28,0.45,0.4925,1
2011-02-02,20,2,75,0.24,0.48,0.5522,1
2011-02-02,21,2,63,0.22,0.47,0.3284,1
2011-02-02,22,2,40,0.22,0.44,0.2537,1
2011-02-02,23,2,32,0.2,0.44,0.4478,1
2011-02-03,0,2,12,0.2,0.4,0.4478,1
2011-02-03,1,2,5,0.2,0.44,0.5224,1
2011-02-03,2,2,2,0.18,0.43,0.2537,1
2011-02-03,3,2,1,0.18,0.43,0.2537,1
2011-02-03,5,2,2,0.16,0.5,0.2985,1
2011-02-03,6,2,39,0.16,0.43,0.3582,1
2011-02-03,7,2,87,0.14,0.5,0.3284,1
2011-02-03,8,2,188,0.14,0.5,0.3582,1
2011-02-03,9,2,133,0.16,0.47,0.2985,1
2011-02-03,10,2,52,0.18,0.43,0.3284,1
2011-02-03,11,2,64,0.18,0.43,0.4478,1
2011-02-03,12,2,69,0.2,0.4,0.3582,1
2011-02-03,13,2,51,0.2,0.4,0.4179,1
2011-02-03,14,2,47,0.22,0.37,0.3881,1
2011-02-03,15,2,60,0.22,0.37,0.3284,1
2011-02-03,16,2,78,0.22,0.37,0.2537,1
2011-02-03,17,2,175,0.2,0.4,0.194,1
2011-02-03,18,2,147,0.2,0.4,0.1642,1
2011-02-03,19,2,96,0.2,0.4,0.0,1
2011-02-03,20,2,109,0.2,0.47,0.0896,1
2011-02-03,21,2,54,0.18,0.55,0.1045,1
2011-02-03,22,2,41,0.18,0.51,0.0896,1
2011-02-03,23,2,38,0.2,0.47,0.1045,1
2011-02-04,0,2,13,0.2,0.44,0.0,2
2011-02-04,1,2,7,0.16,0.59,0.0,2
2011-02-04,2,2,1,0.14,0.63,0.1045,2
2011-02-04,3,2,1,0.14,0.63,0.1045,2
2011-02-04,5,2,7,0.14,0.63,0.1343,2
2011-02-04,6,2,28,0.16,0.55,0.0,2
2011-02-04,7,2,87,0.14,0.59,0.0,1
2011-02-04,8,2,220,0.14,0.74,0.1343,1
2011-02-04,9,2,127,0.16,0.8,0.1343,2
2011-02-04,10,2,51,0.2,0.51,0.1343,2
2011-02-04,11,2,64,0.22,0.51,0.1642,1
2011-02-04,12,2,86,0.24,0.48,0.1642,2
2011-02-04,13,2,82,0.26,0.5,0.2239,2
2011-02-04,14,2,91,0.28,0.45,0.1642,2
2011-02-04,15,2,90,0.28,0.48,0.2537,2
2011-02-04,16,2,99,0.3,0.42,0.2239,2
2011-02-04,17,2,205,0.26,0.56,0.1343,2
2011-02-04,18,2,155,0.24,0.6,0.1045,2
2011-02-04,19,2,103,0.24,0.65,0.1343,2
2011-02-04,20,2,71,0.24,0.65,0.1642,2
2011-02-04,21,2,43,0.24,0.7,0.1642,2
2011-02-04,22,2,46,0.24,0.65,0.1642,2
2011-02-04,23,2,31,0.24,0.7,0.1343,2
2011-02-05,0,2,39,0.24,0.7,0.1642,2
2011-02-05,1,2,18,0.24,0.65,0.1642,2
2011-02-05,2,2,17,0.24,0.75,0.1642,2
2011-02-05,3,2,11,0.24,0.75,0.1642,2
2011-02-05,4,2,8,0.22,0.93,0.1343,3
2011-02-05,5,2,9,0.2,1.0,0.0896,3
2011-02-05,6,2,4,0.2,1.0,0.0,3
2011-02-05,7,2,4,0.22,0.93,0.0896,3
2011-02-05,8,2,10,0.2,1.0,0.0896,3
2011-02-05,9,2,20,0.2,1.0,0.0896,3
2011-02-05,10,2,34,0.2,1.0,0.1343,3
2011-02-05,11,2,47,0.22,1.0,0.1343,3
2011-02-05,12,2,52,0.22,1.0,0.1642,3
2011-02-05,13,2,72,0.22,1.0,0.1642,3
2011-02-05,14,2,55,0.22,1.0,0.0,3
2011-02-05,15,2,60,0.22,1.0,0.0,3
2011-02-05,16,2,71,0.22,1.0,0.1343,3
2011-02-05,17,2,78,0.24,1.0,0.2836,2
2011-02-05,18,2,83,0.28,0.93,0.4478,2
2011-02-05,19,2,84,0.28,0.93,0.4478,2
2011-02-05,20,2,69,0.3,0.87,0.2537,1
2011-02-05,21,2,56,0.26,1.0,0.194,1
2011-02-05,22,2,45,0.26,0.93,0.1343,1
2011-02-05,23,2,59,0.26,0.93,0.2239,1
2011-02-06,0,2,39,0.26,0.7,0.194,1
2011-02-06,1,2,44,0.26,0.65,0.4179,1
2011-02-06,2,2,20,0.26,0.6,0.3284,1
2011-02-06,3,2,13,0.26,0.6,0.0896,1
2011-02-06,4,2,2,0.26,0.6,0.3582,1
2011-02-06,5,2,1,0.26,0.6,0.2239,1
2011-02-06,6,2,1,0.26,0.6,0.2239,1
2011-02-06,7,2,8,0.24,0.65,0.1642,1
2011-02-06,8,2,23,0.24,0.65,0.1045,1
2011-02-06,9,2,45,0.28,0.56,0.1045,1
2011-02-06,10,2,89,0.3,0.52,0.2537,1
2011-02-06,11,2,117,0.32,0.49,0.2537,1
2011-02-06,12,2,174,0.34,0.46,0.0,1
2011-02-06,13,2,182,0.34,0.46,0.0,1
2011-02-06,14,2,161,0.34,0.46,0.0896,1
2011-02-06,15,2,182,0.34,0.46,0.0896,1
2011-02-06,16,2,157,0.34,0.49,0.1045,1
2011-02-06,17,2,121,0.34,0.46,0.0,1
2011-02-06,18,2,78,0.3,0.56,0.1642,1
2011-02-06,19,2,21,0.28,0.61,0.1343,1
2011-02-06,20,2,26,0.28,0.61,0.1045,1
2011-02-06,21,2,27,0.26,0.6,0.0,1
2011-02-06,22,2,62,0.26,0.6,0.0,1
2011-02-06,23,2,30,0.24,0.65,0.0,1
2011-02-07,0,2,15,0.24,0.65,0.0,1
2011-02-07,1,2,5,0.22,0.75,0.0,1
2011-02-07,2,2,3,0.2,0.8,0.0,1
2011-02-07,3,2,1,0.2,0.86,0.0,1
2011-02-07,4,2,2,0.2,0.86,0.0,1
2011-02-07,5,2,10,0.2,0.86,0.0,1
2011-02-07,6,2,30,0.18,0.93,0.0,1
2011-02-07,7,2,95,0.18,0.86,0.0,1
2011-02-07,8,2,230,0.16,1.0,0.0,2
2011-02-07,9,2,118,0.22,0.8,0.0,1
2011-02-07,10,2,55,0.24,0.75,0.1045,1
2011-02-07,11,2,47,0.3,0.65,0.0896,1
2011-02-07,12,2,66,0.32,0.62,0.0,2
2011-02-07,13,2,64,0.36,0.57,0.0896,2
2011-02-07,14,2,60,0.36,0.57,0.0896,2
2011-02-07,15,2,50,0.38,0.54,0.0896,2
2011-02-07,16,2,114,0.36,0.57,0.1343,2
2011-02-07,17,2,216,0.32,0.7,0.1642,2
2011-02-07,18,2,175,0.34,0.66,0.1343,2
2011-02-07,19,2,128,0.32,0.7,0.0,2
2011-02-07,20,2,88,0.32,0.7,0.1045,2
2011-02-07,21,2,78,0.32,0.7,0.0,1
2011-02-07,22,2,37,0.28,0.81,0.0896,1
2011-02-07,23,2,25,0.3,0.81,0.0,2
2011-02-08,0,2,10,0.28,0.87,0.0,2
2011-02-08,1,2,4,0.28,0.87,0.0,2
2011-02-08,2,2,2,0.26,0.93,0.1045,2
2011-02-08,3,2,1,0.28,0.93,0.1642,3
2011-02-08,4,2,3,0.26,0.93,0.1642,1
2011-02-08,5,2,2,0.26,0.81,0.3284,1
2011-02-08,6,2,39,0.26,0.7,0.3284,1
2011-02-08,7,2,100,0.24,0.65,0.4179,1
2011-02-08,8,2,243,0.24,0.56,0.4925,1
2011-02-08,9,2,135,0.24,0.52,0.4925,1
2011-02-08,10,2,48,0.22,0.47,0.5522,1
2011-02-08,11,2,50,0.22,0.47,0.4627,1
2011-02-08,12,2,65,0.24,0.38,0.4925,1
2011-02-08,13,2,50,0.24,0.32,0.4478,2
2011-02-08,14,2,64,0.22,0.37,0.4179,1
2011-02-08,15,2,51,0.22,0.35,0.3881,1
2011-02-08,16,2,83,0.22,0.35,0.5224,1
2011-02-08,17,2,176,0.22,0.32,0.5821,1
2011-02-08,18,2,152,0.2,0.32,0.3881,1
2011-02-08,19,2,101,0.16,0.4,0.4627,1
2011-02-08,20,2,56,0.16,0.4,0.3284,1
2011-02-08,21,2,54,0.14,0.33,0.4627,1
2011-02-08,22,2,29,0.12,0.33,0.3582,1
2011-02-08,23,2,12,0.12,0.33,0.3284,1
2011-02-09,0,2,17,0.1,0.36,0.3582,1
2011-02-09,1,2,7,0.1,0.36,0.2239,1
2011-02-09,2,2,3,0.08,0.38,0.2836,1
2011-02-09,3,2,2,0.06,0.45,0.1343,1
2011-02-09,5,2,7,0.06,0.45,0.1045,1
2011-02-09,6,2,43,0.06,0.45,0.0,1
2011-02-09,7,2,99,0.06,0.49,0.1045,1
2011-02-09,8,2,199,0.1,0.42,0.0,1
2011-02-09,9,2,123,0.12,0.39,0.1642,1
2011-02-09,10,2,59,0.14,0.36,0.0,1
2011-02-09,11,2,41,0.14,0.43,0.1642,2
2011-02-09,12,2,61,0.18,0.4,0.2239,2
2011-02-09,13,2,69,0.18,0.4,0.2537,1
2011-02-09,14,2,58,0.2,0.34,0.2985,1
2011-02-09,15,2,64,0.2,0.34,0.2836,2
2011-02-09,16,2,79,0.2,0.37,0.2537,2
2011-02-09,17,2,166,0.2,0.34,0.2537,2
2011-02-09,18,2,170,0.18,0.47,0.2985,2
2011-02-09,19,2,88,0.14,0.86,0.2537,3
2011-02-09,20,2,84,0.14,0.86,0.1642,3
2011-02-09,21,2,83,0.14,0.86,0.1642,2
2011-02-09,22,2,46,0.16,0.8,0.1642,3
2011-02-09,23,2,37,0.16,0.8,0.194,3
2011-02-10,0,2,16,0.14,0.86,0.194,3
2011-02-10,1,2,7,0.14,0.8,0.1343,3
2011-02-10,2,2,3,0.14,0.8,0.1343,3
2011-02-10,4,2,1,0.14,0.59,0.2239,2
2011-02-10,5,2,6,0.12,0.5,0.2239,2
2011-02-10,6,2,26,0.12,0.54,0.2836,2
2011-02-10,7,2,99,0.1,0.5,0.4179,1
2011-02-10,8,2,178,0.1,0.49,0.3284,1
2011-02-10,9,2,122,0.12,0.42,0.3582,1
2011-02-10,10,2,35,0.12,0.42,0.2985,1
2011-02-10,11,2,45,0.14,0.39,0.3582,1
2011-02-10,12,2,69,0.16,0.34,0.3881,1
2011-02-10,13,2,62,0.18,0.29,0.2985,1
2011-02-10,14,2,48,0.2,0.27,0.2836,1
2011-02-10,15,2,50,0.2,0.25,0.2537,1
2011-02-10,16,2,80,0.2,0.27,0.2985,1
2011-02-10,17,2,165,0.18,0.26,0.194,1
2011-02-10,18,2,160,0.16,0.28,0.1343,1
2011-02-10,19,2,112,0.14,0.28,0.1045,1
2011-02-10,20,2,97,0.14,0.31,0.0896,1
2011-02-10,21,2,72,0.14,0.39,0.0,1
2011-02-10,22,2,51,0.12,0.39,0.0,1
2011-02-10,23,2,34,0.12,0.42,0.1045,1
2011-02-11,0,2,14,0.1,0.49,0.1045,1
2011-02-11,1,2,7,0.1,0.54,0.0896,1
2011-02-11,2,2,3,0.1,0.54,0.0896,1
2011-02-11,5,2,4,0.08,0.63,0.0896,1
2011-02-11,6,2,24,0.1,0.68,0.0,1
2011-02-11,7,2,74,0.08,0.73,0.0,1
2011-02-11,8,2,216,0.1,0.74,0.1642,1
2011-02-11,9,2,140,0.12,0.74,0.2239,1
2011-02-11,10,2,44,0.14,0.69,0.194,1
2011-02-11,11,2,64,0.22,0.47,0.1343,1
2011-02-11,12,2,71,0.22,0.47,0.1343,1
2011-02-11,13,2,110,0.24,0.35,0.194,1
2011-02-11,14,2,84,0.3,0.26,0.2537,1
2011-02-11,15,2,74,0.32,0.21,0.1642,1
2011-02-11,16,2,125,0.3,0.28,0.194,1
2011-02-11,17,2,211,0.3,0.24,0.0,1
2011-02-11,18,2,174,0.28,0.28,0.0,1
2011-02-11,19,2,101,0.26,0.33,0.0,1
2011-02-11,20,2,63,0.22,0.55,0.1343,1
2011-02-11,21,2,47,0.2,0.59,0.1343,1
2011-02-11,22,2,43,0.2,0.64,0.0896,1
2011-02-11,23,2,53,0.18,0.69,0.0,1
2011-02-12,0,2,30,0.16,0.69,0.0896,1
2011-02-12,1,2,24,0.14,0.86,0.0,1
2011-02-12,2,2,15,0.14,0.8,0.0,1
2011-02-12,3,2,10,0.12,0.8,0.0,1
2011-02-12,4,2,4,0.12,0.74,0.0896,1
2011-02-12,5,2,1,0.12,0.74,0.0896,1
2011-02-12,6,2,2,0.12,0.93,0.194,1
2011-02-12,7,2,11,0.12,0.8,0.1045,1
2011-02-12,8,2,30,0.14,0.86,0.1343,1
2011-02-12,9,2,43,0.16,0.64,0.1343,1
2011-02-12,10,2,84,0.22,0.41,0.2537,1
2011-02-12,11,2,114,0.3,0.28,0.3284,1
2011-02-12,12,2,120,0.3,0.39,0.4627,1
2011-02-12,13,2,135,0.3,0.39,0.4179,1
2011-02-12,14,2,120,0.34,0.31,0.2836,1
2011-02-12,15,2,174,0.34,0.29,0.4179,1
2011-02-12,16,2,145,0.34,0.29,0.4179,1
2011-02-12,17,2,137,0.32,0.31,0.5224,1
2011-02-12,18,2,64,0.28,0.38,0.3284,1
2011-02-12,19,2,41,0.28,0.38,0.1642,1
2011-02-12,20,2,40,0.26,0.41,0.2239,1
2011-02-12,21,2,51,0.26,0.41,0.0,1
2011-02-12,22,2,45,0.24,0.44,0.0896,1
2011-02-12,23,2,32,0.22,0.51,0.1343,1
2011-02-13,0,2,39,0.2,0.64,0.1045,1
2011-02-13,1,2,24,0.2,0.59,0.0896,1
2011-02-13,2,2,20,0.2,0.75,0.0896,2
2011-02-13,3,2,12,0.2,0.69,0.1045,2
2011-02-13,4,2,2,0.2,0.69,0.1642,2
2011-02-13,6,2,5,0.2,0.69,0.1343,2
2011-02-13,7,2,3,0.22,0.55,0.0,2
2011-02-13,8,2,12,0.22,0.64,0.194,2
2011-02-13,9,2,47,0.24,0.6,0.2239,2
2011-02-13,10,2,105,0.3,0.45,0.3284,1
2011-02-13,11,2,112,0.32,0.39,0.4478,1
2011-02-13,12,2,152,0.36,0.32,0.4627,1
2011-02-13,13,2,154,0.38,0.29,0.3582,1
2011-02-13,14,2,161,0.4,0.3,0.4179,2
2011-02-13,15,2,162,0.4,0.3,0.2985,2
2011-02-13,16,2,134,0.42,0.28,0.3284,2
2011-02-13,17,2,125,0.42,0.28,0.3284,1
2011-02-13,18,2,95,0.4,0.32,0.2985,1
2011-02-13,19,2,61,0.4,0.35,0.2836,1
2011-02-13,20,2,47,0.4,0.35,0.3284,1
2011-02-13,21,2,51,0.4,0.35,0.3582,1
2011-02-13,22,2,36,0.4,0.35,0.2985,1
2011-02-13,23,2,30,0.4,0.35,0.3582,1
2011-02-14,0,2,11,0.38,0.37,0.3582,1
2011-02-14,1,2,7,0.38,0.37,0.3582,1
2011-02-14,2,2,2,0.36,0.4,0.2985,1
2011-02-14,3,2,2,0.34,0.46,0.2239,1
2011-02-14,4,2,2,0.32,0.53,0.2836,1
2011-02-14,5,2,3,0.32,0.53,0.2836,1
2011-02-14,6,2,26,0.34,0.46,0.2985,1
2011-02-14,7,2,98,0.34,0.46,0.2985,1
2011-02-14,8,2,256,0.38,0.4,0.4627,1
2011-02-14,9,2,130,0.4,0.37,0.3881,1
2011-02-14,10,2,55,0.44,0.33,0.2239,1
2011-02-14,11,2,53,0.52,0.23,0.2537,1
